Solution,Power,Latency,Cost
0,165.51969885553942,118670.76528090477,323.459614756196
1,290.62992061084196,282.0415975819832,387.002666369884
2,152.64396005663843,71613.13026368628,357.5421468467081
3,182.95088575275557,61090.97938388465,331.61194314140715
4,223.29470308785565,4386.917596776792,384.586328685787
5,243.0869397144282,432.53526295471073,379.06751898497646
6,397.37815484420776,248.1901205499759,375.9039434041014
7,349.99518260447303,266.3463980147018,369.1507616364395
8,139.2376232521217,190465.3401797546,337.0701651511094
9,227.83276494642783,795.646248382816,394.52905529791116
10,147.10971031501293,74125.23359495432,334.99638166074135
11,128.11724911870522,166737.95092188023,340.4467760745097
12,511.40083781691845,308.5506882973374,364.73818300215873
13,196.7822378252418,38322.87323166269,380.1405107669937
14,286.16256004814164,1107.5849955901629,378.4311608689219
15,240.43804374013413,11447.27080699966,366.72979094887967
16,234.097719541256,34228.86879373965,346.7674143726697
