Solution,Power,Latency,Cost
0,1994.3456570344988,540.8472472872897,1352.2990041851394
1,2086.5029509537885,518.2020871746217,1362.607837130089
2,1940.5224664915565,526.3500132672684,1383.9841264219442
3,1950.989224778083,513.8428447019909,1387.0207860542541
4,2005.7096407401395,507.72464122047234,1366.9725730966868
5,1959.7507822581788,508.50225192777106,1376.3326358489903
6,1987.789018818398,506.14128519981625,1374.353343705005
7,1950.7927374429462,514.2262425003838,1376.3650459761823
8,1983.7338946202133,548.5247148918047,1363.2752451044407
9,2005.3634799833844,493.7735968026204,1370.7589181742446
10,2013.7885118164934,500.8750047863498,1367.4040358523682
11,2027.0094085901624,513.2473997296233,1363.1871693388919
12,2059.4987622286203,504.50475591436464,1366.8094193703523
13,1959.9690439311285,511.4258900380458,1373.2888079623094
14,1960.5202408544337,529.8885942969044,1370.4759787079
15,1928.827328317439,526.3529468290014,1370.875103367024
16,2000.6000325987939,506.6984896026692,1367.7010113048252
17,1969.6582354907355,507.6575732081361,1383.0750340145487
18,1984.1317528386862,518.9603326155104,1358.4130777326748
19,2123.795307239593,513.2570858284822,1358.6808191839068
