Solution,Power,Latency,Cost
0,1295.967740477124,852560.7162176187,1303.4055110055162
1,1280.9937007729993,1030406.9937846282,1251.3735772674436
2,1564.8682763804065,310694.0578826441,1308.8363719354913
3,1343.3065007200826,525807.7522279349,1293.9193011413863
4,1669.1639176142387,195643.61293690774,1363.7302183498998
5,1560.5828015720683,592648.9062610908,1265.260537642887
6,1435.8142332249854,495729.0109851516,1316.999944941263
7,1389.0199437609065,628540.5884723081,1255.2394388342618
8,1838.5901956342739,479994.4628087698,1199.9113859051934
9,1460.9412881507683,433837.92528272583,1283.072800343124
10,2411.8288853599724,104658.0770466051,1507.4666592086735
11,1688.9230474386193,489237.26195769757,1231.686824356743
12,1625.4597197097928,405434.1595540376,1257.462629007731
13,1664.682216308707,541742.0223600207,1203.009935484514
14,1326.357974316636,618528.6964232711,1270.1723980534657
15,1469.6033665273258,878719.1544637753,1249.1335685617757
16,2817.653530190858,1218.4704973009045,1569.607202772029
17,1716.9091692755328,577403.8522406806,1186.0517357331537
18,1685.2650463067855,189918.868006056,1338.7061349437527
19,1493.8416346218607,383203.1895657513,1303.5753592218978
20,2021.2973328632838,180065.7803458336,1413.46340059708
21,1641.78311799873,338725.61964075296,1301.1809732582033
22,1235.5252003602445,1689308.65690657,1243.7390638314334
23,1394.8711243049065,594606.801251077,1257.9928969365496
24,1824.0797053812316,308851.39146788995,1303.4289933070474
25,1548.7484694770485,876902.0032802746,1250.0989610051959
