Solution,Power,Latency,Cost
0,1572.7901389200372,431.8607108454314,1158.2882354602564
1,1572.7901389200372,431.8607108454314,1158.2882354602564
2,1710.9170393361358,454.1486193970103,1127.894681137851
3,1756.8180339939763,425.3219128727375,1128.2887937550079
4,1698.7687615176103,425.4402792263464,1135.8683876903337
5,1776.5857285440059,514.7223742730707,1117.250489091696
6,1582.3585386745017,400.5658898314265,1153.458378174295
7,1589.3486991549519,401.72363263478087,1137.3582652681905
8,1692.7384277156414,474.0423287877757,1132.012294372018
9,1656.160560063471,387.2125368380255,1148.670977154615
10,1575.1632609229487,468.3699017331682,1149.9086253126923
11,1568.4080726275986,533.4624287387884,1147.3340169629441
